title;stars;name;text
Atta'awun Puncak Mosque;5;Khae Khae;
Atta'awun Puncak Mosque;5;Andi Ane;
Atta'awun Puncak Mosque;5;Chairun Nisa Nurwahida;Masjid yg menurut aku enak banget, sejuk, adem, air nya dingin bngett, mantap pokoknyaa, ramee bngett
Atta'awun Puncak Mosque;5;Agus Gunawan;Tempat yang sejuk buat ibadah dan hangout
Atta'awun Puncak Mosque;5;Rahmatulloh;
Atta'awun Puncak Mosque;5;Harnita Yurika;
Atta'awun Puncak Mosque;4;Bayu Tresnawan;
Atta'awun Puncak Mosque;5;Dandy Wahyudi;Tempat sangat sejuk
Atta'awun Puncak Mosque;5;Rahadian iyan;
Atta'awun Puncak Mosque;5;Irfath Afm;
Atta'awun Puncak Mosque;5;Herdiman Setyawirawan;
Atta'awun Puncak Mosque;5;Awalludin;"Allahumma Sholli 'Ala Sayyidina Muhammad Wa 'Ala Ali Sayyidina Muhammad 🤲🤲

Yg dalam perjalanan mampir sholat di sini In syaa Allah pngen balik lg..😍"
Atta'awun Puncak Mosque;5;Adi Pramono;
Atta'awun Puncak Mosque;5;God Hand Tama;Tempat ibadahnya nyaman, indah, sejuk dan asri
Atta'awun Puncak Mosque;5;Risky Adimaulana;
Atta'awun Puncak Mosque;5;Mega Sundari;
Atta'awun Puncak Mosque;5;Pramudika Iyang Bagaskara;
Atta'awun Puncak Mosque;5;Nurjanah;Bersih dan nyaman
Atta'awun Puncak Mosque;4;Putu Partiawan INGGAS;Masjid dikawasan puncak Bogor,bersih,toilet pun bersih.
Atta'awun Puncak Mosque;5;Nur Indah Wulandari;
Atta'awun Puncak Mosque;5;ACIK ALI;Indah pemandangannya
Atta'awun Puncak Mosque;5;Nadin Mandiri Express;
Atta'awun Puncak Mosque;5;Aip Sopian;
Atta'awun Puncak Mosque;5;Muhammad Sofyan;
Atta'awun Puncak Mosque;5;Eliza Susanti;"Ah.. udh kesekian dr jaman dahulu pas kuliah, tp baru ngeriview skrng.
Soalnya sekarang sudah tertip rapi, gk semeraut kyk dlu.
Beli moci dan strawveri murah disini dibanding tempat oleh oleh.. disini sekalian shalat ke kamar mandi dan makan.. dan santai istirahat sejenak.
Yg lewat mau arah puncak mampi ya.."
Atta'awun Puncak Mosque;5;Tegar Putera;
Atta'awun Puncak Mosque;1;Devi Aviva;Parkir liarnya ga masuk akal...mobil 20 ribu🤣🤣🤣 mending klo kesana masuk aja parkirnya.. jangan yg pinggir jalan
Atta'awun Puncak Mosque;4;Risha Riyanti;Ada air terjun mini, anak anak bisa bermain air. Udaranya sejuk, nyaman saat beribadah disini. Saya datang saat jam menjelang dzuhur, parkiran penuh jadi parkir di  bahu jalan bayar 20rb
Atta'awun Puncak Mosque;5;Teguh Wibowo;
Atta'awun Puncak Mosque;5;Edhu Syah;Tempat yg selalu jd agenda subuhan breng keluarga...seniat itu untuk subuhan dsni...nyamaann..
Atta'awun Puncak Mosque;5;Nanda Arjuanda;Sebelum masuk ada tempat penitipan alas kaki, dari parkiran ke dalam mesjid cukup menanjak, apabila orang tua bermasalah dengan kakinya jangan dipaksakan naik, dari tempat penitipan alas kaki untuk sampai ke dalam mesjid, lantai terasnya cukup kasar, sebelum memasuki masjid akan ada kolam air untuk cuci kaki hati-hati licin. Parkiran mobil akan susah apabila di jam2 padat, saya dapat parkir di pinggir jalan saat waktu Dzuhur. Di dalam masjid ada kantinnya. Pemandangan dari masjid cukup indah bisa melihat aktivitas paralayang.
Atta'awun Puncak Mosque;2;Asdhan;Taun 2000 pernah diajak orang tua kesan nya bagus, eh sekarang 2025 kesan nya malah kumuh, ga teratur area parkir rusak, sempit sering penuh. Untung nya Area masjid untuk sholat masih bagus sih
Atta'awun Puncak Mosque;5;Eko Sapto PN;
Atta'awun Puncak Mosque;5;AHMAD MOTOVLOG ABR;
Atta'awun Puncak Mosque;4;huzaeni huzaeni;
Atta'awun Puncak Mosque;5;Gggg Zzzz;
Atta'awun Puncak Mosque;5;Hendy Hanafi;
Atta'awun Puncak Mosque;5;Arief Rohman;
Atta'awun Puncak Mosque;5;Raden Muhammad Rusdy Fauzy;
Atta'awun Puncak Mosque;4;Arlie Marlan;
Atta'awun Puncak Mosque;4;Yosep Risto;
Atta'awun Puncak Mosque;5;Faiz Rabbani Muhammad;
Atta'awun Puncak Mosque;4;Hendy Rahman;Tempat legend yang nyaman dan bersih, namun area parkir sempit, jalan nya kurang terawat dan sampah masih terlihat di sekitaran mesjid
Atta'awun Puncak Mosque;5;Iskandar;
Atta'awun Puncak Mosque;5;Agung Cahyono;
Atta'awun Puncak Mosque;5;Iwan Irawan;MasyaAllah, masjidnya bersih udaranya sejuk banget
Atta'awun Puncak Mosque;5;Ahmad Isnaeni;👍👍👍
Atta'awun Puncak Mosque;5;Gufon Goviantino;
Atta'awun Puncak Mosque;5;Dzikri Dwi Hakim Permana;
Atta'awun Puncak Mosque;4;Saiful;
Atta'awun Puncak Mosque;4;Aldi28 Aldi28;
Atta'awun Puncak Mosque;5;Novri Anto;
Atta'awun Puncak Mosque;5;Arrafi Fauzan;
Atta'awun Puncak Mosque;5;Adli Arsyad;
Atta'awun Puncak Mosque;5;robertus Agung;
Atta'awun Puncak Mosque;5;Ray_;
Atta'awun Puncak Mosque;5;Muhammad Hafiz;
Atta'awun Puncak Mosque;4;Regge Reggeuye;Tempatnya bagus
Atta'awun Puncak Mosque;4;wendy herwandi;"siapa sih yg gatau mesjid yg satu ini, udah jadi icon puncak bogor sedari dulu...
selain tempat ibadah, juga bisa wisata santai sekedar ngadem atau foto2,, tpi pintu masuk dan suasana depannya keliatan gersang dan kurang terawat"
Atta'awun Puncak Mosque;5;Iwan Setiawan;
Atta'awun Puncak Mosque;5;Wiwik Herinawati;
Atta'awun Puncak Mosque;5;irfan irfan;Masih menjadi tempat favorit
Atta'awun Puncak Mosque;4;Risna Ratu;Parkirannya yg kurang bagus, nanjak. Masjidnya bagus
Atta'awun Puncak Mosque;5;Rayhart/村長;
Atta'awun Puncak Mosque;5;Entika Nurha;
Atta'awun Puncak Mosque;1;Suka Rebahan;"Food court ga jelas, masa bilang ga ada air panas tapi baru nganter ke meja depan minuman panas. Mana 2 tenant jawab yang sama dengan muka jutek, awalnya nanya kopi liong ada ga terus di bilang "" ga ada "" padahal depan mata gua ada. Milih-milih amat jadi pedagang, lu kalo bukan karena customer dapet duit darimana hey?! Semoga semakin sukses ya, sorry not recommended, langsung balik gua saat itu juga."
Atta'awun Puncak Mosque;5;andi nursasongko;
Atta'awun Puncak Mosque;5;indra prasetio;Bagus untuk witasa religi
Atta'awun Puncak Mosque;5;Camelia NUR Hasnah;
Atta'awun Puncak Mosque;5;Cekeboom;
Atta'awun Puncak Mosque;5;suratman 0711;
Atta'awun Puncak Mosque;5;hafiz kaltim;
Atta'awun Puncak Mosque;5;Rian Haryadi;
Atta'awun Puncak Mosque;3;Budi Man;Dulu bagus bener sekarang kenapa kurang ke urus ya jalan masuk ancur di biarkan saja
Atta'awun Puncak Mosque;5;Rizki Romi;
Atta'awun Puncak Mosque;4;محمد العمري;مكان مميز .يعيبه ضيق الطريق.
Atta'awun Puncak Mosque;4;Agus Dwiono;Waktu  ngejar sholat magrib dilanjut isya, mkn sekoteng +jagung bakar menikmati dinginnya puncak dipelataran parkir
Atta'awun Puncak Mosque;5;Bella Candriany Suseno;
Atta'awun Puncak Mosque;5;Salvito Ollivia;
Atta'awun Puncak Mosque;5;Adzs Tsuhe;Air nya sedingin es. Tiap kali mampir shlalat pasti mwnggil kedinginan.
Atta'awun Puncak Mosque;5;Cici Cyt;Parkiran lumayan luas, masjidnya selalu rame. Pemandangan sekitarnya sangat bagus, disini juga banyak penjual makanan
Atta'awun Puncak Mosque;5;Andriyansah am;Pengalaman pertama ke puncak, sangat bagus tempatnya, nyaman dan ramai
Atta'awun Puncak Mosque;5;Kris Febriyanti;Alhamdulillah, sholat jum'at di sini, nyaman.. Sampai anak kecil pada seneng main air, padahal air buat orang lewat .hahaha qodarullah rumah makan alam Sunda lagi tutup jadi selesai sholat harus cari tempat makan lain. Spot foto air sungai ada di samping masjid.
Atta'awun Puncak Mosque;5;A. Yusuf Abdull;
Atta'awun Puncak Mosque;5;Maulana Ishak, S.Pd.I;Nyaman untuk ibadah, dan tadabbur alam...
Atta'awun Puncak Mosque;5;Souvenir Karet (sukanesia);Jadikanlah masjid sebagai sarana ibadah, tasyakur, tafakur dan tadabur.
Atta'awun Puncak Mosque;5;Adityaarch Design;
Atta'awun Puncak Mosque;5;Labib Rahman;Masih menjadi misteri, kenapa masjid Atta'Awun terlalu nyaman ketika shalat.
Atta'awun Puncak Mosque;5;Misbah Firdaus;
Atta'awun Puncak Mosque;5;Iwan Novianto;
Atta'awun Puncak Mosque;5;Iyank syah channel;
Atta'awun Puncak Mosque;5;Leni Herlina;Masjid yang slalu jadi idaman.. 😍
Atta'awun Puncak Mosque;5;Andi Yani;Motoran dr Bandung mampir magrib, isya dulu.
Atta'awun Puncak Mosque;5;Nazar Din;
Atta'awun Puncak Mosque;1;Toko Ariq Jaya;
Atta'awun Puncak Mosque;5;Echi Achtari;
Atta'awun Puncak Mosque;4;Erwin Hutabarat;
Atta'awun Puncak Mosque;5;Rus Wanto;
Atta'awun Puncak Mosque;5;Namsor Pakpahan;
Atta'awun Puncak Mosque;5;didi hasanudin;Madjid bersih,toilet banyk,,ada gratis kopi...ada kantin jadi bisa makan di area sekitar masjid. tanpa cari2 makan saat lapar,untuk harga makanan terjangkau.
Atta'awun Puncak Mosque;5;Sigit Kurniawan;Adem ayem
Atta'awun Puncak Mosque;5;Tyea Asqal;
Atta'awun Puncak Mosque;5;novi octaviany;
Atta'awun Puncak Mosque;5;Kaka Roto;Gud
Atta'awun Puncak Mosque;5;Kim ipunksya_;
Atta'awun Puncak Mosque;5;taufik rachmadi;
Atta'awun Puncak Mosque;5;Namikaze Yonkazu;Nyaman
Atta'awun Puncak Mosque;5;Dony Kurniawan;Alhamdulillah
Atta'awun Puncak Mosque;5;alifa adiwiyati;
Atta'awun Puncak Mosque;5;Dindy Sofia;
Atta'awun Puncak Mosque;1;Atikah Mista;"Parkir motor mahal
Tempat ibadah ko dikomersilkan"
Atta'awun Puncak Mosque;5;Akhmad Sehabudin;
Atta'awun Puncak Mosque;5;Syakir R;
Atta'awun Puncak Mosque;4;Asep Adang;Mesjid yang selalu jadi tempat untuk sholat ketika perjalanan melewati puncak
Atta'awun Puncak Mosque;5;andy limanto;ok
Atta'awun Puncak Mosque;5;M putra Bamaspati;
Atta'awun Puncak Mosque;5;Abdurrahim Salim;
Atta'awun Puncak Mosque;4;Jalee S;
Atta'awun Puncak Mosque;5;Erwin Putranta;
Atta'awun Puncak Mosque;5;Aryan Hover;
Atta'awun Puncak Mosque;5;Ramadan Adan;Masjid yang luar biasa ,udara dan pemandangan yg istimewa
Atta'awun Puncak Mosque;5;Kampung Lio;
Atta'awun Puncak Mosque;5;Baqir Muhammad;
Atta'awun Puncak Mosque;5;Averell Sampelan;merayakan hari kemerdekaan Republik Indonesia ke 80,   semakin sukses dan maju terus untuk Hotel Borobudur Jakarta
Atta'awun Puncak Mosque;5;Riky Adrian18;
Atta'awun Puncak Mosque;5;Latif Hidayat;Masjid yg sangat indah dan sejuk
Atta'awun Puncak Mosque;4;salsabila nurul azizah;Bagus.. tp sayang tdk muslimah friendly 😭😭 saya awal awal ke sana gk tau klu lewatin genangan air.. alhasil kaus kaki basah dan tdk bawa ganti.. ya saya pakai sampe lantai dua mushola.. karena banyak lelaki lalu lalang
Atta'awun Puncak Mosque;1;sidik. bgp;karyawan memang banyak tapi banyak yg hulu lalang doang, mekaniknya kerja malas²an harusnya kalau diberitahukan antriannya berapa banyak,jangan org mau service bayar aja harus 2-3 jaman menugantri
Atta'awun Puncak Mosque;5;putry nur Syabani;
Atta'awun Puncak Mosque;5;NFour 34;
Atta'awun Puncak Mosque;5;AREIYANDO MAKMUN;Cool air and beautiful
Atta'awun Puncak Mosque;5;Aziz Guide (Earth Explorer);Masjid alttaawun is very spacious, clean and well organizers. With tearful surrounding area and waterfalls
Atta'awun Puncak Mosque;5;Berkah Saudara;
Atta'awun Puncak Mosque;5;Nopaalll;
Atta'awun Puncak Mosque;5;chank 484;Masjid yg diwajib dikunjungi saat berkunjung kepuncak, bahkan ini salah satu tujuan wisata puncak
Atta'awun Puncak Mosque;5;Hatim Ibrahim;
Atta'awun Puncak Mosque;5;DAMSIK;masjid nya sejuk, tidak banyak pungli
Atta'awun Puncak Mosque;5;saad rakan;
Atta'awun Puncak Mosque;5;Purba Juita;Tempat mya sejuk sekali, sangat nyaman
Atta'awun Puncak Mosque;4;Debi Maryadi;
Atta'awun Puncak Mosque;5;Riswanto Wanto;
Atta'awun Puncak Mosque;5;Warlan Ardian;
Atta'awun Puncak Mosque;5;bang octo;Lelah dalam perjalanan di sekitar puncak, bisa mampir kesini banyak kuliner,  sangat nyaman buat sholar
Atta'awun Puncak Mosque;1;Bronto yudha Sp;
Atta'awun Puncak Mosque;5;Harley Dama;Dingin dan sejuk
Atta'awun Puncak Mosque;5;Chairudin Azwar;
Atta'awun Puncak Mosque;5;Ega Selpia;
Atta'awun Puncak Mosque;5;Uci Sanusi;
Atta'awun Puncak Mosque;5;Elka Jesika;
Atta'awun Puncak Mosque;5;Assulaimaniyah Putri;Betah
Atta'awun Puncak Mosque;5;syah jony;
Atta'awun Puncak Mosque;5;Dimas;Bagus
Atta'awun Puncak Mosque;5;Rino Siregar;
Atta'awun Puncak Mosque;5;awanlangit birubiru;
Atta'awun Puncak Mosque;5;Bang Ozet;Masih tetap nyaman pada malam hari, walaupun view nya terbatas
Atta'awun Puncak Mosque;5;R Wi;Adem sejuk tenang
Atta'awun Puncak Mosque;5;Subhanjet;
Atta'awun Puncak Mosque;5;risuka chan;Udah lama ga ke atta'awun padahal sering bolak balik cianjur nengokin bapak,Masya Allah ya masjidnya seniat ituuu...pemandangannya indah bisa liat yg lagi main paralayang,adem,bersih,rapih,kamar mandinya juga terjaga kebersihannya. Banyak tempat buat istirahat,kolam ala2 sungai sebelum masuk mesjid buat tempat cuci kaki bisa buat main air anak2,banyak warung2 jadi ga kelaperan. Rekomen buat yg kejebak one way arah turun ke jakarta wkwkwk
Atta'awun Puncak Mosque;5;Lynd Fams;
Atta'awun Puncak Mosque;5;Achmad Syafi'ie Hamidy;
Atta'awun Puncak Mosque;5;Junaedi Rahmadhan;Suasana tenang dan asri, kebetulan kemari saat sore hari dan kabut mulai turun . Suhu sekitar menjadi lumayan dingin 🥶
Atta'awun Puncak Mosque;4;Heni Herlina;
Atta'awun Puncak Mosque;5;Suhartono Tonobjjxz;
Atta'awun Puncak Mosque;5;Fit Fitriah;
Atta'awun Puncak Mosque;5;Retno Dewi;
Atta'awun Puncak Mosque;5;Azkaa;
Atta'awun Puncak Mosque;5;Dinul Arifin;
Atta'awun Puncak Mosque;3;Uklam Tahes;
Atta'awun Puncak Mosque;5;Erlina Sukmawati Jaya;
Atta'awun Puncak Mosque;5;Foomee Bbs;
Atta'awun Puncak Mosque;5;Tria Fitriana Ramadhanti;
Atta'awun Puncak Mosque;5;adfani fahreza;
Atta'awun Puncak Mosque;5;Yuyun Wahyu;Full AC
Atta'awun Puncak Mosque;5;b.galih galih;"Tempat sejuk, nyaman ajak klg dan anak-anak bisa main air di belakang masjid
Apa lg skarang ada RM.Alam Atta'Awun.. 👍"
Atta'awun Puncak Mosque;5;Jamal Latif;Parkiran di dalem masih lega. Tapi di arahkan parkir di luar. Bayar parkirnya mahal pula
Atta'awun Puncak Mosque;5;Yusmiani Ani;
Atta'awun Puncak Mosque;5;Lala Choloroplast;Selalu ada tempat untuk kesini 💕
Atta'awun Puncak Mosque;5;dela nova;
Atta'awun Puncak Mosque;5;Asep ZA;
Atta'awun Puncak Mosque;4;Ruswanto Ruswanto;Istirahat dan sholat
Atta'awun Puncak Mosque;5;Yaka Fermana;Beribadah lebih tenang
Atta'awun Puncak Mosque;5;Yani Noer;
Atta'awun Puncak Mosque;5;SultaN AhmeD;
Atta'awun Puncak Mosque;5;Yudi Ramdhani;Nyaman dan sejuk
Atta'awun Puncak Mosque;5;sidik prasetyo;
Atta'awun Puncak Mosque;5;Yaka Fermana;Alhamdulillah... Bisa usholi di sana
Atta'awun Puncak Mosque;5;moemoet Keanu Fitya;Suasananya sejuk
Atta'awun Puncak Mosque;5;Ihsan Jauhari;
Atta'awun Puncak Mosque;5;Riana Setiani;
Atta'awun Puncak Mosque;5;FeyFey Adventure;Kopi Nya Mantaps.... jajan Receh, Tapi Rasa Ga Recehan
Atta'awun Puncak Mosque;5;Syamsul;untuk istirahat dan sholat enak tidak ada larangan oleh petugasnya, yg penting jaga kebersihan, oh ya ini hanya saran, kalau ada rezeki tolong di perbaiki lahan parkir agar lebih nyaman
Atta'awun Puncak Mosque;5;Alisnaad Grafika;Masya Allah masjid yang indah di atas puncak
Atta'awun Puncak Mosque;5;Kaos Cikarang;
Atta'awun Puncak Mosque;5;niez nov;Mesjidnya ramai pengunjung. Viewnya subhanallah bagus banget, bisa liat kebun teh & pemandangan hijau. Taman sekitar mesjid jg tertata rapi dan indah, bisa untuk istirahat sejenak setelah perjalanan jauh sambil healing. Sebelum masuk mesjid kita hrs titip alas kaki (byr 3000 kalo ga slh), trus ada aliran air yg dingin bgt sehingga kaki bersih saat menapaki mesjid. Kamar mandi n tempat wudhunya bersih, tempat sholat luas.
Atta'awun Puncak Mosque;5;arialis Toyota;
Atta'awun Puncak Mosque;5;ABF Hobby Channel;
Atta'awun Puncak Mosque;5;Didik Darmadi;"Untuk masjid wisata pengelolaan Masjid Attawun amat sangat baik. Ada Masjid yang nyaman, tempat kursi pijat, spot poto, hingga sungai dengan air rendah yang cocok untuk anak bermain air.

Di depan masjid juga Ada foodcourt yang nyaman untuk tempat istirahat serta penjual oleh-oleh.

Hanya saran saya disediakan jalur non air saat mau masuk ke area masjid. Karena menyusahkan bagi perempuan berhijab yang memakai kaos kaki kalau harus nyelupkan kaki hingga sebetis di air."
Atta'awun Puncak Mosque;5;Patek Dewi Zahra 3 September 2004;
Atta'awun Puncak Mosque;5;PATRIODE DIGDAYA;goodJob
Atta'awun Puncak Mosque;5;Raudy Gathmyr;
Atta'awun Puncak Mosque;5;SUTRISNO;
Atta'awun Puncak Mosque;5;nadiisa;Salah satu mesjid ikon nya puncak yg wajib di kunjungi apalagi kalau istirahat perjalanan di rekomendasikan di mesjid ini, soalnya sekitaran mesjid banyak penjual makanan.
Atta'awun Puncak Mosque;5;Wishnu Saksono;Mampir untuk sholat maghrib..karna kemarau kabut sdh turun...Subhanallah
Atta'awun Puncak Mosque;5;Haffiani Syifa;
Atta'awun Puncak Mosque;5;fauzan putra;Kesini hanya sekedar berhenti untuk beribadah, banyak kuliner juga disini.
Atta'awun Puncak Mosque;5;Abdulrahim Alharthy;
Atta'awun Puncak Mosque;5;Ilham Aulya;
Atta'awun Puncak Mosque;5;fery wibowo;Kalau sholat disini nyaman banget
Atta'awun Puncak Mosque;4;Dani Maryanto;
Atta'awun Puncak Mosque;5;Wili Yarman;Mantap
Atta'awun Puncak Mosque;5;Laskar22 Cctv online;👋
Atta'awun Puncak Mosque;5;Dedi S.;
Atta'awun Puncak Mosque;5;MUHAMAD NAWAWI;
Atta'awun Puncak Mosque;5;dinda nayara;bagus
Atta'awun Puncak Mosque;5;Tiwikrama;tempatnya bagus, suasananya sejuk, toilet bersih dan banyak, ada penitipan sepatu, banyak tukang jualan, parkiran luas
Atta'awun Puncak Mosque;5;Mas Jio;Mampir sholat sejenak 👳
Atta'awun Puncak Mosque;5;Muhammad Mirza;
Atta'awun Puncak Mosque;5;BroadcastTrust BA;Di dalam masjid ruangnya kecil, lokasinya bagus dan nyaman, banyak tangga kurang nyaman bagi lansia, tdk bisa utk disabilitas
Atta'awun Puncak Mosque;5;Muslim Dalimunthe;
Atta'awun Puncak Mosque;5;Robi 1979;
Atta'awun Puncak Mosque;5;Evie Destriani;
Atta'awun Puncak Mosque;5;Syarif;Bagus sekali
Atta'awun Puncak Mosque;5;Taryono Aryon;
Atta'awun Puncak Mosque;1;Nana tan min lie;"Kalau masih menyediakan kotak amal dari orang banyak ga usah sok ngusir orang yang lagi istirahat ya... Karena dana mesjid itu asalnya dari orang banyak... Minimal klo masih ""ngemis"" kotak amal ya sori ya perkenankan orang banyak itu istirahat pdhl kmrn tengah malam ada ibu2 yg bawa bayi yg kecapean aja masih diusir dimana hati nurani yang katanya tempat ibadah????... Kecuali klo biaya pribadi gpp mo diusir juga ingat dana orang banyak dari umat... Udah ga pernah ada laporan tuh duit dikemanain sok ngusir juga (atau saya yg ga tau. Tuh dana emang udah ditempel?) ✌... Ingat kata rasul mesjid itu bukan sekedar tempat ibadah aja minimal klo mo ngusir baca hadis dulu fungsi mesjid apaaan"
Atta'awun Puncak Mosque;5;Phacoel Amrulloh;Utk beribadah nyaman..sambil iatirahat menikmati pemandangan dan suasana puncak yg adem
Atta'awun Puncak Mosque;5;Muhamar Skom;
Atta'awun Puncak Mosque;5;Hendra Hendarsyah;Tempat JD bersih Tampa ada yg berjualan di pinggir jalan
Atta'awun Puncak Mosque;5;Bonaji Naji;
Atta'awun Puncak Mosque;5;Bayu A Tritunggal;
Atta'awun Puncak Mosque;5;Rony Safri;
Atta'awun Puncak Mosque;5;Ahmad Ramadlan;Sering shalat disini, view bagus dan sekarang semakin bagus karena pedagang sudah ditertinkan...
Atta'awun Puncak Mosque;5;wiem otten;Tempat yang baik untuk ibadah
Atta'awun Puncak Mosque;5;Mas Edhot;
Atta'awun Puncak Mosque;5;B Suryopranoto p;Nyaman untuk baribadah, sejuk udaranya apa lagi pas sholat subuh adem sekali, habis subuh pemandangan indah sekali suasananya, sabari refresing relaksasi💯👍👍👍👍
Atta'awun Puncak Mosque;5;Udin Aray;
Atta'awun Puncak Mosque;5;Asep Mp;Ok
Atta'awun Puncak Mosque;5;tango sangkakala;
Atta'awun Puncak Mosque;5;Heri Yanto;
Atta'awun Puncak Mosque;5;Jones Hutauruk;"Airnya jernih dan dingin.
Halaman untuk duduk bersih"
Atta'awun Puncak Mosque;5;Rifqi Muthoharul Janan;
Atta'awun Puncak Mosque;5;Najmal Rajib;
Atta'awun Puncak Mosque;5;Zaini Hasan;
Atta'awun Puncak Mosque;5;Satiman Samiarja;
Atta'awun Puncak Mosque;1;jiji juju;"Bayar parkir mahal bangett padahal cuma bermalam sebentar karena istirahat. Subuh pulang.
Hampir kena 30 ribu.

Dan di masjidnya pun tidak disediakan sekedar colokan untuk cas hp. Padahal biaya parkir udah mahal banget."
Atta'awun Puncak Mosque;5;Bekti Doang;
Atta'awun Puncak Mosque;5;lilis suryani;
Atta'awun Puncak Mosque;5;Gunawan;
Atta'awun Puncak Mosque;5;Rista Amanda;
Atta'awun Puncak Mosque;5;Sibghatullah Arrasyid;
Atta'awun Puncak Mosque;5;Radit Maulana Risman;Lebih tertata saat ini
Atta'awun Puncak Mosque;5;Mr;
Atta'awun Puncak Mosque;5;tyas agung;"What a cozy place to pray!!!
MasyaAllah"
Atta'awun Puncak Mosque;5;Anifi Tamara;
Atta'awun Puncak Mosque;1;Ulfatul Husna;
Atta'awun Puncak Mosque;5;SYAMSUL BAHRI;Masjid yg sarana ibadahnya baik. Udaranya sejuk.
Atta'awun Puncak Mosque;5;Fazri Subianto;
Atta'awun Puncak Mosque;5;Raju Singh;
Atta'awun Puncak Mosque;5;Muhammad Rifai;
Atta'awun Puncak Mosque;5;Alwi Alarifi;
Atta'awun Puncak Mosque;5;Fadhly Ruhiyana;
Atta'awun Puncak Mosque;5;Fikar Fazri;
Atta'awun Puncak Mosque;5;muhammad riezki imanudin;
Atta'awun Puncak Mosque;5;Akhmad Barun79;
Atta'awun Puncak Mosque;5;Syarif _dien;
Atta'awun Puncak Mosque;5;Adi Ariyant;
Atta'awun Puncak Mosque;5;tari anti;
Atta'awun Puncak Mosque;5;Alexa RB;
Atta'awun Puncak Mosque;5;Novita Rizky;
Atta'awun Puncak Mosque;4;Aries Boriz;
Atta'awun Puncak Mosque;5;M. Hertantya Kusuma Putra;
Atta'awun Puncak Mosque;5;Romi Romadhona;
Atta'awun Puncak Mosque;5;chevy pratama;
Atta'awun Puncak Mosque;5;Saepul Sanusi;
